"Genus"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Atopobium"	23.2420063556746	-0.927600877985997	0.297098511003349	-3.12219968674142	0.00179505139284492	0.00818373823982054
"unclassified..derived.from.Ruminococcaceae."	60.5271088975815	-0.924177634146876	0.265171826034701	-3.48520296430713	0.000491763873812575	0.0029971713993419
"Desulfotomaculum"	21.4869149651039	-0.87695723186694	0.197482566335424	-4.44068176821963	8.96743230593479e-06	0.000146257531227037
"Brachyspira"	12.4702414762389	-0.869403584235164	0.217160696347506	-4.00350339107369	6.24113061378235e-05	0.000590700013117245
"Alkaliphilus"	48.9351177624644	-0.857839255021598	0.154718063376447	-5.54453201068303	2.94741412257309e-08	1.7171774377313e-06
"Shuttleworthia"	9.80146737491903	-0.854901361570709	0.272045800572926	-3.14249056508241	0.00167517111867458	0.00775939262170065
"unclassified..derived.from.Erysipelotrichaceae."	38.4832766038016	-0.851098956475397	0.191768407579307	-4.43816042078475	9.07309879333888e-06	0.000146257531227037
"Candidatus.Azobacteroides"	5.4283141324964	-0.850920856891585	0.318579905994536	-2.67098094035529	0.00756299410402111	0.0256080326680013
"Parabacteroides"	76.8639574154811	-0.841034861997006	0.207241715977282	-4.05823151015215	4.94457377297242e-05	0.000520528766282006
"Pelotomaculum"	10.2716050512025	-0.834892403593486	0.249420989411524	-3.34732215425536	0.000815963253680901	0.00441535255963777
"Bacteroides"	811.750501828089	-0.823906287796912	0.181996318869334	-4.52704918932147	5.98130211572161e-06	0.000115439130833427
"Paludibacter"	34.6754118807701	-0.823426342395408	0.260990203468954	-3.15500862274073	0.0016049336196292	0.00749400456262346
"Blautia"	39.5215374393462	-0.805699334194696	0.241617152044604	-3.3346115016121	0.000854186470178485	0.00453804243685652
"Bulleidia"	5.15242190317654	-0.801382325060014	0.335655590535077	-2.38751371244111	0.0169627699453838	0.0493539889365689
"Thermaerobacter"	5.33511536969087	-0.800672484736515	0.284531534777289	-2.81400262140793	0.0048928829370346	0.017930248231285
"Slackia"	40.58437350746	-0.778086950842935	0.214414416946484	-3.62889287914413	0.000284639312897943	0.00189432370307942
"Pyramidobacter"	7.85410519480973	-0.775247900226235	0.251858474113179	-3.07810925542993	0.00208318524665817	0.00880411867018309
"Cellulosilyticum"	13.190024846768	-0.768575048387051	0.256915154870521	-2.99155201169193	0.00277563251302656	0.0112417127844016
"Veillonella"	14.980411115508	-0.768254034517368	0.252858172629688	-3.03828041833744	0.00237932434493912	0.0098402056837125
"Thermotoga"	9.79992823420733	-0.767911055153817	0.319453783158398	-2.40382520301241	0.0162245290473608	0.0479285832572547
"Anaerotruncus"	25.4121800131331	-0.754971327128188	0.209676847954885	-3.60064229547476	0.000317432044757711	0.00206509161701927
"Selenomonas"	14.7850940930504	-0.743716361658949	0.246586791954071	-3.01604297523556	0.00256096960219262	0.0105163219834718
"Symbiobacterium"	11.058539794448	-0.737246017085335	0.204349836943688	-3.60776415636923	0.00030884703293024	0.00203207309166601
"Anaerostipes"	10.1122238114506	-0.729246679269918	0.257016438636289	-2.83735422971094	0.00454891130595918	0.0168834592701947
"unclassified..derived.from.Bacteroidetes."	14.459434492388	-0.722508133652402	0.222021638363432	-3.25422395302621	0.00113702604726115	0.0057748954505632
"Caldanaerobacter"	23.3917717637568	-0.717220086856558	0.246181118358659	-2.91338381935387	0.00357534850926387	0.0138934683682133
"Caldicellulosiruptor"	36.736713066996	-0.685007558246978	0.271734656712578	-2.52086931617092	0.011706531981068	0.0368374022665128
"Acetivibrio"	15.0456932965474	-0.679393718465047	0.219464508430975	-3.09568833394638	0.00196356631376263	0.00863599667053594
"Chthoniobacter"	5.98667712565442	-0.66145222876497	0.267033961966945	-2.47703409668486	0.0132479245276526	0.0404306132317051
"Sphaerobacter"	13.8848692768392	-0.659430898589558	0.245067801790263	-2.690810027969	0.00712787712170907	0.0243995371345239
"Roseburia"	58.736871303393	-0.652625756773592	0.249222197075689	-2.61865020223455	0.00882784182509615	0.0290739677077434
"Brevibacillus"	6.29119640642435	-0.650203754042339	0.241708208001067	-2.69003588839428	0.00714443352847365	0.0243995371345239
"Porphyromonas"	49.2281221019511	-0.588320358776742	0.23641165767716	-2.48854208188051	0.0128268056204547	0.0397150826430121
"Rhodospirillum"	15.7822479944394	0.712531593489539	0.273898635160326	2.60144265805655	0.00928325831046294	0.0301966660772924
"Streptomyces"	682.555464332486	0.714127488794341	0.253447107924412	2.81765885846022	0.00483751775580487	0.0178402724879683
"Gemmata"	13.8853854995315	0.799385615006307	0.333600772458034	2.39623430460392	0.016564497863831	0.0486844886454728
"Starkeya"	7.5483407446668	0.81802119946666	0.296516464488333	2.75877159427971	0.0058019071026138	0.0204835622708134
"Parvibaculum"	11.3100584709739	0.835296445039351	0.244543966798211	3.41573115041766	0.000636110160394066	0.00364661171156599
"Sphingobium"	30.6071962329925	0.862263062794102	0.259972541505654	3.31674667563055	0.000910721517403777	0.00475052034753862
"Aurantimonas"	9.15319499558436	0.902573002937655	0.246697932916554	3.65861599352335	0.000253580965794654	0.00172733387288359
"Rhizobium"	43.926462068617	0.912453485302756	0.223954974112086	4.07427202240254	4.61585043814673e-05	0.000498504518326565
"Chelativorans"	18.7220052069117	0.920318457525132	0.245295994935947	3.75186907460699	0.000175521124263417	0.00130290680703229
"Xanthomonas"	342.257664588053	0.921586548768356	0.22145312511204	4.16154230518127	3.16105421857797e-05	0.000381302165115968
"Sagittula"	3.03670696658584	0.9358945140104	0.382672181406189	2.44568212555015	0.0144578406777015	0.0431499471772638
"Roseovarius"	9.89436077621183	0.940385424870461	0.382436305762027	2.45893345036029	0.0139350446417975	0.042242884018852
"Acidovorax"	62.8545992254928	0.957008445318791	0.325644193006954	2.93881624751821	0.00329468343062808	0.0129770184104331
"Anabaena"	8.21450956570098	0.99277457593185	0.358625244558565	2.76827856096373	0.00563532665550571	0.0201940713794677
"Xanthobacter"	15.8984128082956	1.00623882082832	0.242537263091431	4.14880092239266	3.34221297361823e-05	0.000394926798311215
"Pelagibaca"	3.13684655526188	1.01259669252377	0.423642185237117	2.39021685707955	0.0168384271213027	0.0492396429456275
"Roseobacter"	33.537848365135	1.01448259712744	0.304705589121802	3.32938624477253	0.000870376103614069	0.00458134330902314
"Oceanicola"	6.84173019091727	1.02224180185094	0.395437935937849	2.58508784552123	0.00973541898694261	0.0313155977413321
"Leuconostoc"	7.89279616908703	1.06209633338809	0.426514676491616	2.49017534900459	0.0127680084650516	0.0397150826430121
"Beijerinckia"	4.28646044820647	1.06643161365488	0.380049912181122	2.80603041725384	0.00501559575104745	0.0182643392443803
"Alcanivorax"	16.4785391488345	1.06963378492709	0.392034848575188	2.72841506007584	0.00636394773378326	0.0223316711385485
"Azorhizobium"	9.80950970920217	1.07737329025842	0.281810255438198	3.82304500800785	0.000131813707468788	0.00104548132362231
"Ruegeria"	22.9503446344297	1.09712714798448	0.355925573262008	3.08246226290926	0.00205295758573881	0.00874016501575568
"Sphingomonas"	49.6198227901445	1.11284289147472	0.211684922938099	5.25707204853759	1.46366981415473e-07	5.64976548263725e-06
"Citromicrobium"	5.24487835015598	1.12478161117544	0.323835578826687	3.4733107932449	0.000514079684790716	0.00306857873704974
"Verminephrobacter"	17.7004177621165	1.13211649255629	0.357667446666695	3.16527686013117	0.00154935449278336	0.00735308402722594
"Polaromonas"	32.540001095691	1.13490866713425	0.386581155638172	2.93575786243571	0.00332733935542876	0.0130170911269814
"Caulobacter"	308.592986227915	1.13660883132163	0.37995094727153	2.99146202814797	0.00277645065314237	0.0112417127844016
"Pseudoalteromonas"	20.1466772133917	1.13807468441619	0.449797348770704	2.5301942919996	0.0113999379987185	0.0360686562910275
"Arcobacter"	12.4888217939697	1.14675389544356	0.439843039581127	2.60718891115258	0.00912889800187167	0.0298623273620548
"Albidiferax"	15.082035340013	1.14997819853431	0.443269682363705	2.5943082603848	0.00947814640048589	0.0306583618205661
"Variovorax"	17.7075479888659	1.15929456876418	0.313905330292141	3.69313438445046	0.000221506891732138	0.00154521072666154
"Rhodobacter"	46.9686833181356	1.18571283106621	0.331425735653152	3.57761242870739	0.000346747087819306	0.0022307395983042
"Paracoccus"	48.9975022200091	1.19188689828567	0.370412834880545	3.21772569967788	0.00129211322878337	0.00644942723677217
"Bartonella"	4.25300187517109	1.19708625971703	0.488332033475872	2.45137770544429	0.0142310535709896	0.0428587132505572
"Sinorhizobium"	52.6352885142627	1.19857656149137	0.241020829179565	4.97291692826437	6.59529276664801e-07	1.91672485748054e-05
"Idiomarina"	13.2205980722403	1.20908984596968	0.437770967045957	2.76192332746167	0.00574619707655701	0.0204113380817577
"Mycoplasma"	27.8104982761504	1.22483220057831	0.427176737199733	2.86727270920097	0.00414026079095912	0.015771124986614
"Afipia"	11.3190902216971	1.23842224536691	0.414384526477472	2.9885822617323	0.00280275040861724	0.0112693922679818
"Sphingopyxis"	25.094092793408	1.24188293929505	0.195165571694845	6.36322753296273	1.97557694254337e-10	2.28771809946522e-08
"Leifsonia"	36.8335598400622	1.30198562635901	0.425919474509455	3.05688212040209	0.0022365221101205	0.0093161604443149
"Hyphomonas"	9.11645717209641	1.30331244361698	0.316571862103715	4.1169560521143	3.83909243918539e-05	0.000435849906331048
"Magnetospirillum"	20.4359081757772	1.32932803107941	0.382413077828914	3.47615734960333	0.000508653755405936	0.00306781796229205
"Stenotrophomonas"	250.36884238923	1.3348901217963	0.266133881586753	5.01585936310464	5.2796939545357e-07	1.69830155537565e-05
"Alicycliphilus"	8.43654730151233	1.33612873799115	0.496863591574872	2.68912587005242	0.007163940091311	0.0243995371345239
"Methylibium"	13.8275398022227	1.34398432244104	0.335468598252589	4.006289499052	6.1680044046374e-05	0.000590700013117245
"Sulfitobacter"	5.14409264381967	1.34568724273944	0.463854026340776	2.90110070479546	0.00371854353342426	0.0142585212308122
"Phenylobacterium"	28.512994680567	1.34741768185912	0.329115193620628	4.09406100956948	4.23882695955806e-05	0.000471977078766176
"Rhodopseudomonas"	145.654985530345	1.35105770209412	0.281905133911327	4.79259701073446	1.64636117739446e-06	3.81297248684556e-05
"Bradyrhizobium"	217.10657167315	1.40183280901626	0.334078366116912	4.1961196868572	2.71526798050222e-05	0.000349364480157952
"Nitrosomonas"	10.2273328019701	1.43838361740422	0.543535630803995	2.6463465058888	0.00813664224021999	0.027231883566979
"Methylocella"	7.90207034594018	1.43873990035168	0.419627542341396	3.42861169770684	0.000606676834879683	0.00358434578974833
"unclassified..derived.from.Gammaproteobacteria."	20.6465852634182	1.474298117958	0.532733375849796	2.76742210041985	0.00565015468648318	0.0201940713794677
"Saccharophagus"	14.0890955110235	1.48906567637016	0.464661749619957	3.20462288447039	0.00135239546540776	0.00669262371342815
"Novosphingobium"	21.6745539382447	1.50428221286594	0.425715787476367	3.53353635716282	0.000410039689272033	0.00258057587052725
"Agrobacterium"	43.7208288096869	1.50798777616712	0.324313174067406	4.64978883606403	3.32275050724457e-06	6.87097337033788e-05
"Brevundimonas"	37.4913061906481	1.5080253141197	0.222316786310345	6.78322738983172	1.17520441899142e-11	1.70110839649008e-09
"Zymomonas"	7.30776685324018	1.50988318568253	0.377003161116248	4.00496160618919	6.20275548134741e-05	0.000590700013117245
"Cellvibrio"	16.320657854035	1.57787451610277	0.498264863608547	3.16673847855827	0.00154158886903258	0.00735308402722594
"Helicobacter"	152.209073979415	1.60314143492815	0.512418064576789	3.12858102739255	0.00175652573064246	0.00807165395271415
"Candidatus.Sulcia"	2.33420747695276	1.65332690189211	0.614427836847725	2.69083983950724	0.00712724023612508	0.0243995371345239
"Histophilus"	21.080051280356	1.66980017907906	0.498619464463171	3.34884676208301	0.000811486637875303	0.00441535255963777
"Burkholderia"	228.369386770408	1.70278192491437	0.403804923609274	4.21684289952343	2.4774644483182e-05	0.000326011798994599
"Herminiimonas"	10.4029919195376	1.73892651287835	0.460255278515363	3.77817831549391	0.000157979748824032	0.00120355624433045
"Mesorhizobium"	42.2552165405329	1.73938529478015	0.435884631973527	3.99047171473986	6.59420132951888e-05	0.000606038503141497
"Ralstonia"	205.392562812388	1.78433472751069	0.350992647705941	5.08368120863203	3.70189065426251e-07	1.26082040518705e-05
"Xenorhabdus"	3.14456787361062	1.82077842280816	0.743179578215922	2.44998446698324	0.0142862377501857	0.0428587132505572
"Proteus"	7.69899072244402	1.84030357023225	0.682760343996469	2.69538731476439	0.00703068539634328	0.0243995371345239
"Delftia"	30.9197744122639	1.84854859990285	0.489856524068283	3.77365311897974	0.000160874405439086	0.00120969195778222
"Pseudomonas"	442.249200013192	1.88249330044041	0.424207462152118	4.43767134809467	9.09373251152562e-06	0.000146257531227037
"Marinobacter"	20.5729876142405	1.95747360684927	0.619455870449722	3.15998879053024	0.00157775208856144	0.00742697934371605
"Dialister"	19.3119541942663	1.96950396233549	0.498437896193974	3.95135277107629	7.77106742272785e-05	0.000681734551175671
"Methylobacterium"	70.600613372357	1.9969365438801	0.390230162737981	5.11733006456741	3.09891050792866e-07	1.12141824005668e-05
"Escherichia"	193.616690137256	2.02459162050053	0.573744659720415	3.52873283646267	0.000417554443439746	0.0025996131478668
"Nitrobacter"	44.3870498404862	2.05828348422865	0.41916806775647	4.91040144170638	9.08901297096586e-07	2.28806022182141e-05
"Lactobacillus"	211.021886620187	2.1050126682923	0.457849225518135	4.59761107143976	4.27362809736625e-06	8.53251954612089e-05
"Ochrobactrum"	16.5014246918985	2.12590767917034	0.439970839188241	4.83192859575125	1.35216754555723e-06	3.26210420365681e-05
"Klebsiella"	80.1350195758686	2.24607249557845	0.708648204591136	3.16951694935056	0.00152692552276334	0.00735308402722594
"unclassified..derived.from.Rickettsiales."	44.4423258566021	2.2579096896266	0.53046651573372	4.25646034699014	2.07688851672075e-05	0.000293297183214955
"Dickeya"	11.8127837612812	2.36126349500952	0.764748287366493	3.08763489113631	0.00201756182778519	0.00874016501575568
"Hahella"	36.7320423627093	2.40831975473159	0.451358986729654	5.33570799638045	9.51724592351093e-08	4.23883491516371e-06
"Cupriavidus"	67.7077495522396	2.52701528869798	0.58692145619294	4.30554252538226	1.66576985563936e-05	0.000247302755491074
"Photorhabdus"	18.0176606549246	2.52761015574242	0.763478144049328	3.31065162171703	0.000930790108477514	0.00481185243579
"Enterobacter"	76.656381106097	2.59356607473236	0.757081011998233	3.42574444957604	0.000613116944509953	0.00358580516031579
"Salmonella"	63.0739184706286	2.7378500028584	0.713165938713497	3.8390083629026	0.000123532223445098	0.00100739658274242
"Yersinia"	75.8712539245989	3.02712851119679	0.715113326370705	4.23307523376731	2.30517347831238e-05	0.000316658809596046
"Pectobacterium"	49.7524523059525	3.130299589423	0.757202847365022	4.1340303992729	3.5645629483379e-05	0.000412776389417528
"Citrobacter"	37.2603362030833	3.371826882378	0.720175728690417	4.68195017972822	2.84158550587467e-06	6.09362225148679e-05
"Sodalis"	11.416537457248	3.59276389088717	0.961789386850895	3.73549962185656	0.000187342861140996	0.00137305717215996
"Cronobacter"	54.4053716461842	3.77637396989927	0.842886785900687	4.48028612272517	7.45430433301034e-06	0.000134876319025406
"Serratia"	75.8772004881681	3.98415039046119	0.80822432659312	4.92951060661022	8.24358602284037e-07	2.2728744320117e-05
"Erwinia"	53.3351075951398	5.0411078358932	0.909381631847459	5.54344585303742	2.9657641411594e-08	1.7171774377313e-06
