"Genus"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Acholeplasma"	23530.3194134768	-0.251506355783639	0.0727632137162905	-3.45650422704366	0.000547230624929132	0.00395651333114126
"Segniliparus"	641.130576874485	-0.250691264584167	0.0967314171168138	-2.59162195754281	0.0095524676910382	0.0304865990139517
"Raphidiopsis"	434.912998107704	-0.248770673467479	0.0906651038144984	-2.74384148918492	0.00607248519429173	0.0226303796060561
"Anaerofustis"	24876.1919779263	-0.245534244361997	0.0540401570558777	-4.54355164268146	5.53142459466067e-06	0.000472256170982304
"unclassified..derived.from.Vibrionaceae."	1249.00954574925	0.521074996243514	0.176036001901192	2.9600478914307	0.00307591222319827	0.0137727412979027
"Dickeya"	4803.1014241778	0.525260566679276	0.154779458977011	3.39360642653037	0.000689787496848688	0.00454804942977157
"Pasteurella"	5817.46923100371	0.532814481637399	0.146018043869711	3.6489632891728	0.000263300722817851	0.00321104272132277
"Pectobacterium"	7042.00322706935	0.537736671124236	0.168482856963247	3.19164027021182	0.0014146740136629	0.00757861078747983
"Alicycliphilus"	835.448254695266	0.541774178249909	0.207194067689733	2.61481510687458	0.0089275768499022	0.0291473293811221
"Burkholderia"	61921.7636624894	0.555927255561017	0.231130146280835	2.40525636532733	0.0161611240256675	0.0451008112344208
"Janthinobacterium"	3183.63400180464	0.55670365588262	0.190234542346179	2.92640678720461	0.00342902245617324	0.0148015357820428
"Thiomonas"	1128.57197274942	0.564748395168189	0.207051849166582	2.72756991759018	0.00638027346662196	0.0230745294848097
"Alistipes"	426581.017558943	0.573020680518015	0.133486256582156	4.29273166534072	1.76488250032396e-05	0.000661830937621486
"Serratia"	6820.96040197363	0.59305143158298	0.18255936733016	3.24854013385378	0.00115998843611762	0.00656597227991105
"Edwardsiella"	3689.61434467672	0.594621907195388	0.159506320981762	3.7278892995305	0.000193090153619816	0.00282570956516804
"Pseudomonas"	54866.676412407	0.614450696458076	0.174961984360554	3.51190973687085	0.000444899074485844	0.00365670472180146
"Azotobacter"	2114.93022294805	0.614923638248813	0.187071257579475	3.28710912732049	0.00101221600269015	0.00601316437241672
"Cupriavidus"	9328.75181450263	0.615574122607737	0.200307133499741	3.07315127450782	0.00211811085812946	0.0100068229517927
"Ralstonia"	8291.86236904303	0.638675772628292	0.223446110281635	2.85829890627004	0.00425918974937312	0.0171510996619052
"Moritella"	1603.24396768506	0.644734223053809	0.203165046071606	3.17345052960818	0.00150638570710662	0.00792834582687694
"Aeromonas"	12909.6628153073	0.674253431312141	0.199856713666347	3.37368417073935	0.000741694122878266	0.00483713558398869
"Treponema"	134253.905790116	0.685520573051313	0.272193297876365	2.51850643788698	0.0117853729017116	0.0350060581238958
"unclassified..derived.from.Alteromonadales."	1084.08892435638	0.692426207317534	0.192078713923028	3.60490859801889	0.000312262807789051	0.00321104272132277
"Erwinia"	3831.01536780725	0.69485460455677	0.22526824242654	3.08456530344423	0.00203849852816259	0.00987287062532177
"Tolumonas"	6707.35475688326	0.732083459354421	0.253823109888678	2.88422697080458	0.00392375838760081	0.0160658559568526
"Herbaspirillum"	1862.01529814217	0.766842173180887	0.228748198973893	3.35234190529477	0.00080130992266484	0.00511474418722238
"Limnobacter"	1055.59421787331	0.86293252981912	0.277948798888839	3.10464565153324	0.00190507104778209	0.00953801900382005
"unclassified..derived.from.Proteobacteria."	24.5763010290688	0.912099110970094	0.36110161508525	2.52587934494495	0.0115409109567766	0.0344504804679897
"Corynebacterium"	73049.239310598	0.962990485740228	0.383896152371086	2.50846610415978	0.0121256601123152	0.0358393894945276
